"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q2","T2-2019",256531.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q4","T4-2019",259749.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q3","T3-2019",265597.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2020-Q1","T1-2020",239205.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q1","T1-2019",6552.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q2","T2-2019",11685,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q4","T4-2019",8574.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q3","T3-2019",16407.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2020-Q1","T1-2020",4300.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q1","T1-2019",5294.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q2","T2-2019",5337.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q4","T4-2019",5475.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q3","T3-2019",5436.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2020M5","Mag-2020","2020-Q1","T1-2020",4074.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2019-Q1","T1-2019",256715.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2019-Q2","T2-2019",256310.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2019-Q4","T4-2019",259769.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2019-Q3","T3-2019",265442.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2020-Q1","T1-2020",239292.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q1","T1-2019",4266.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q2","T2-2019",4969.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q4","T4-2019",5068.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q3","T3-2019",7154.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2020-Q1","T1-2020",3157,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q1","T1-2019",6720.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q2","T2-2019",12032.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q4","T4-2019",8803.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q3","T3-2019",16917.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2020-Q1","T1-2020",4421.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q1","T1-2019",261876.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q2","T2-2019",261944.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q4","T4-2019",265230.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q3","T3-2019",271202.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2020-Q1","T1-2020",245515.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q1","T1-2019",263184.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q2","T2-2019",271947.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q4","T4-2019",271229.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q3","T3-2019",281783.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2020-Q1","T1-2020",245482,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q1","T1-2019",6703.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q2","T2-2019",11953.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q4","T4-2019",8772,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2019-Q3","T3-2019",16785.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M5","Mag-2020","2020-Q1","T1-2020",4425,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q1","T1-2019",265844.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q2","T2-2019",265959.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q4","T4-2019",267179.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q3","T3-2019",266750.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2020-Q1","T1-2020",249974,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q1","T1-2019",5273.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q2","T2-2019",5316,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q4","T4-2019",5454,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q3","T3-2019",5414.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M5","Mag-2020","2020-Q1","T1-2020",4172.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q1","T1-2019",10941.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q2","T2-2019",11029.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q4","T4-2019",11320.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2019-Q3","T3-2019",11181.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M5","Mag-2020","2020-Q1","T1-2020",6932.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q1","T1-2019",262132.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q2","T2-2019",261719.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q4","T4-2019",265251.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2019-Q3","T3-2019",271044.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2020-Q1","T1-2020",245605.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q1","T1-2019",263400.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q2","T2-2019",271763,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q4","T4-2019",271253.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2019-Q3","T3-2019",281621.7,,
